,Abkhazian,Adyghe,Albanian,Armenian,Azeri,Balkar,Basque_France,Basque_France_inferred,Basque_Spain,Basque_Spain_inferred,Belarusian,Belgian,Bosniak,Bulgarian,Canary_Islander,Chechen,Corsican,Croatian,Cypriot,Czech,Danish,Druze,Dutch,English,Estonian,Finnish,French,Gagauz,Georgian,German,Greek,Hungarian,Icelandic,Ingrian,Irish,Italian,Kabardian,Karelian,Kosovan,Kumyk,Lak_Dagestan,Latvian,Lebanese_Christian,Lezgin,Lithuanian,Macedonian,Moldovan,Montenegrin,Mordvin,North_Ossetian,Northern_Irish,Norwegian,Orcadian,Polish,Portuguese,Romanian,Russian,Saami_Finland_inferred,Saami_Norway_inferred,Saami_Sweden_inferred,Sardinian,Scottish,Serbian,Slovakian,Slovenian,Spanish,Swedish,Tabasaran,Turkish,Ukrainian,Veps,Welsh
LUN281,1.3599232028626272e-244,2.262184440503073e-261,,4.7274929783373985e-133,0.0,4.279996538634854e-92,7.881438684844641e-98,,0.0,,7.483222697434018e-140,0.00048701732505242315,1.332748874645451e-109,1.9026927989366258e-53,,2.040683770731309e-120,8.353249060794558e-63,2.1705041181067228e-32,0.0,2.02010028016265e-23,6.822912091111399e-07,0.0,0.0010354221719337672,0.5565907886277659,7.048746741255398e-49,2.5971341922109606e-30,0.11638174273420737,0.0,1.3133896796653783e-149,0.0010043213390715372,1.0855880512595657e-78,8.795016000031848e-31,1.5442443629317738e-09,,0.0011062558383460928,8.004719234923853e-11,,2.6429701365905116e-208,0.0,7.693194001917311e-134,0.0,0.0,0.0,0.0,2.493597200217546e-42,5.215921809367914e-227,0.0,8.130823056077319e-215,7.1726561645401275e-140,0.0,0.13330623234943903,0.00339172639069933,0.000653863471168406,6.71622950988423e-21,0.0,1.2102005427392913e-55,7.448168594813401e-91,5.694831582909332e-203,0.0,,1.7004375372608042e-290,0.17315661419581524,4.0976608121224004e-117,1.2200721178548175e-110,7.999463272132944e-31,4.8470860447793375e-29,1.9363661818965516e-10,,3.03865408420372e-118,6.249400532704113e-66,0.0,0.26080555748566603
LUN282,1.3852654086822981e-258,0.0,,2.0375777502546087e-176,0.0,6.762332857252319e-139,5.436258276686096e-153,,0.0,0.0,3.46049196574551e-204,4.974674349456891e-07,6.673861143529417e-98,1.8561813903172057e-87,,1.3705394795013994e-136,5.834909835264853e-111,8.387472369769571e-41,0.0,6.217897779940577e-49,0.03499790090257967,0.0,0.01952297784388698,5.7515298319937105e-06,1.8999551508609987e-38,7.327642825183496e-18,1.8768628571367984e-05,0.0,1.0535144351512765e-185,0.01704780749147623,2.141754258680661e-108,1.4019474034210413e-23,0.004559847027314423,,9.496522808719241e-13,4.705560409427449e-22,,8.560198305450372e-176,0.0,9.08187885985234e-177,0.0,0.0,0.0,0.0,1.6895117413818713e-57,4.772095592813353e-298,0.0,2.277577836482479e-175,2.9624426540749243e-201,0.0,1.3974083005048327e-10,0.005430401126296703,1.042537223578437e-14,9.779819327971576e-28,0.0,3.172613861206767e-101,1.5086072818481438e-106,7.859592690951589e-136,0.0,,3.76478144625348e-309,4.299100465273608e-15,3.817179318069803e-189,3.892936747587408e-107,8.594287625739716e-84,3.2109717172868145e-55,0.0003571525431342357,,1.8125020298929326e-160,1.130449869052646e-105,0.0,3.312049948974048e-05
LUN283,8.695951357147149e-239,1.0294761528652607e-244,,1.7332391838685448e-111,0.0,7.697000415632841e-115,1.4702334076159516e-79,,0.0,0.0,2.0881376235126555e-85,0.06466351245517649,7.8845187231939635e-118,4.399667675231052e-34,,5.2280452329993715e-182,1.7213163429151356e-36,2.1159273770414185e-24,0.0,6.085154033510128e-16,3.3401986353494663e-16,0.0,0.00182937391129556,2.731913421107317e-06,8.218171768278151e-63,1.9691747587463516e-48,0.15693656318423968,5.223555111551603e-212,4.526906704748475e-117,0.08571387626569542,4.994970750561482e-43,1.950044418846504e-20,2.352039982419187e-33,,2.423461549058575e-12,9.027188245419903e-05,,9.001329011533059e-259,0.0,2.1813303028874807e-133,0.0,0.0,0.0,0.0,2.7851009269180577e-37,7.670820782406141e-128,0.0,1.2145566561562953e-140,5.916682808838474e-145,0.0,1.050315127494451e-10,2.3384538521672086e-14,2.875749693340864e-26,9.238819434194927e-16,0.0,4.576427551705352e-22,1.078472173818992e-92,0.0,0.0,,2.596010631201963e-175,1.7697488519199114e-19,7.885889216483219e-83,1.1834670172506721e-138,6.657502319271649e-20,1.3895865090515672e-13,7.203884312852271e-21,,5.842414741768739e-90,8.272432280889376e-45,0.0,2.0234876194343727e-05
LUN284,5.351494799611371e-33,4.032476991518788e-42,,2.8110999947715327e-09,0.0,7.835264912503867e-21,0.0,,0.0,,3.5446757198930516e-05,1.794058374103531e-101,1.4815399567479972e-43,4.64122927593336e-33,,1.0642763973708576e-56,0.0,5.074483729835562e-11,0.0,9.837717867286053e-12,2.719533626244111e-60,0.0,3.0752948744272943e-103,4.546067309173426e-134,0.0016605181932699683,4.728374695373514e-45,6.156202729854887e-97,0.0,1.0264671070870631e-21,0.002614056693318227,2.0748986125698762e-29,1.2817897733179243e-14,1.1702352081219685e-95,,5.601393831677186e-130,2.1422677251188297e-80,,3.285052441660066e-14,0.0,6.957361601922864e-209,0.0,0.0,0.0,0.0,0.18687591051510036,1.516346832183035e-20,0.0,1.7660802251290198e-270,3.530006893036801e-23,0.0,2.6857299407789656e-138,7.943473034300265e-85,3.860712558895765e-162,0.33870994481977684,0.0,5.2227615382380225e-24,0.4243081566597404,1.764793458801814e-81,0.0,,0.0,2.257187622279979e-188,3.395285502121913e-14,5.039385429812374e-18,2.991036792121812e-20,5.195962489580183e-157,8.083515963143145e-51,,7.914727678567542e-30,0.008641256204773474,1.1141847487218053e-20,2.805448204928038e-113
LUN285,6.64998203886962e-185,0.0,,1.3130397363757358e-124,0.0,2.3494248276646863e-79,2.8929404125294446e-103,,0.0,0.0,1.0026858853575012e-117,0.055877744608505454,2.886732155499188e-79,1.2713602348755113e-37,,1.2689480484972611e-136,8.182380477687113e-61,5.495549405896607e-22,0.0,1.5316660402020345e-19,8.187731530678506e-05,0.0,0.07040361903444967,0.00436024296172448,1.162261111645467e-41,5.441840138062988e-27,0.0013639398327824391,5.158845232119193e-215,6.745464927550853e-117,0.29625891898223167,3.0606759731765514e-60,1.1578787988967224e-18,2.1472061452673387e-16,,9.005608176039656e-10,3.234501897154327e-12,,2.637943490524182e-190,0.0,5.660322510886637e-128,0.0,0.0,0.0,0.0,6.69752717340307e-36,6.105247641170916e-112,0.0,9.071788742251157e-93,1.4960630476751677e-159,0.0,2.8785012278874e-05,2.6761995148906856e-07,1.0339030611081215e-21,5.72434031838581e-14,0.0,5.504805201588057e-29,1.4026884406352896e-79,4.015124869161648e-186,0.0,,7.952026781365996e-201,3.2411498758483474e-07,5.195711624015763e-93,3.988737238091359e-58,4.350156851072898e-28,2.56527257417811e-31,1.0633767071514742e-08,,2.7858078671556775e-79,8.21888047944038e-58,0.0,0.0016763022605819661
LUN286,8.730327241325739e-291,1.7833211251592764e-297,,1.6074797742995569e-150,0.0,6.806239926788493e-116,3.102027491234249e-101,,0.0,0.0,6.662473319438501e-129,0.0013248241816931838,1.334206835096378e-105,1.7757711732104558e-65,,3.973938138195069e-141,4.194444326258956e-80,8.216831310501619e-34,0.0,2.5070718829052998e-30,6.366929155958716e-05,0.0,0.005510245688164269,0.39684964626869307,1.269336199849617e-47,1.4944485723029186e-26,0.008008021995383243,0.0,9.127896821230374e-159,0.0019648172120425005,2.8442154224451133e-86,5.198373842942801e-27,2.5999419075219645e-05,,3.430906235781366e-05,5.95386350875004e-13,,6.871802369668018e-229,0.0,6.245650162412951e-161,0.0,0.0,0.0,0.0,1.917932070105093e-46,1.3559953160076148e-263,0.0,7.368662169597336e-265,3.259587394975112e-173,0.0,0.035486225205265905,0.04192977950418298,0.00029092912178677467,8.891951821255432e-24,0.0,1.991798147602541e-70,7.333728015161984e-105,6.954385269062244e-242,0.0,,3.192262123616923e-285,0.012850393117275169,1.97234992294386e-181,6.396297492861872e-167,7.325869861905688e-36,1.1316279457228259e-32,4.6151514694515196e-07,,8.719635876332739e-145,1.0918281400294752e-88,0.0,0.17388167411877875
LUN287,2.039723015125874e-151,5.7269299178682324e-257,0.0,2.9102544944551524e-102,0.0,1.619660288376755e-59,2.7017574094152765e-140,,0.0,0.0,1.346948710101207e-97,9.55391469572201e-07,3.560820192690237e-51,8.232561501622172e-38,,1.348468245565743e-139,1.9814454642323273e-111,2.988338215336825e-22,0.0,4.818559313920409e-16,0.008413800324850867,0.0,5.4091853614498653e-05,4.0455363617014156e-08,1.2599576509702826e-30,8.707855690203605e-13,3.014770086391483e-07,1.26788933074956e-209,4.008152936423297e-93,0.435410234666991,4.030710256051206e-48,2.4538073456613897e-05,2.8264105629845893e-13,,7.872320263080771e-16,2.4458069337309865e-17,,2.181848083345318e-121,0.0,1.4026234799637577e-132,0.0,0.0,0.0,0.0,7.269455090341637e-29,2.9452433940229168e-140,0.0,1.3651141357192362e-80,1.9529519027542718e-137,0.0,8.066179766297636e-10,2.458481038252549e-06,6.577978599149009e-35,4.4278776725292275e-09,0.0,1.3985415957523107e-39,7.111908118944017e-59,8.986357490545169e-184,0.0,,1.5465770003915423e-291,9.312411463022916e-15,1.7510466901216521e-60,2.214260221485615e-31,1.771909719897447e-46,1.1666669952170002e-46,0.000636701110956387,,2.973900557955483e-74,3.3841806928106325e-46,0.0,3.3613114652484766e-06
LUN288,8.550810880697627e-298,2.758480576377849e-302,,2.203849385296273e-147,0.0,1.6010830655694497e-123,1.3717716305446323e-75,,0.0,,1.7286780736383114e-130,0.04626160416201868,1.3498613491891403e-128,4.750911219871131e-53,,4.9093321247458705e-151,1.2975689064561065e-48,1.4782141029332445e-30,0.0,3.1867427991130865e-23,1.2163351861354222e-10,0.0,0.004732164710104313,0.39150387146396765,2.2042826561481068e-60,2.582739005476949e-41,0.30082290852735843,0.0,7.260500152470049e-163,0.0014315124626260603,1.5560406958019857e-75,5.971316060153362e-45,1.021338571776126e-16,,2.4734260203427107e-05,8.770344216888154e-07,,2.9317426362558464e-270,0.0,2.266610711122858e-153,0.0,0.0,0.0,0.0,1.4422558648605312e-46,2.463919791107229e-196,0.0,2.5290667569811287e-245,2.78701379261625e-167,0.0,0.014913633914110248,2.1003426380788684e-06,2.5989946988744632e-08,5.0031381247070154e-23,0.0,7.988707682789081e-40,8.196466037339408e-108,3.338578066592898e-275,0.0,,7.424793316261246e-224,0.0016562563498176894,8.26695664751117e-151,7.475535242827344e-187,8.816496664796266e-23,2.257360683787769e-18,8.128216699520025e-15,,3.2620332590137058e-124,2.4549372245636673e-71,0.0,0.28978361372881606
LUN289,0.0,0.0,,2.704793464784253e-273,0.0,1.920055450801617e-230,2.1789733255243258e-223,,0.0,0.0,1.5483592930539212e-240,1.1821529668695514e-20,1.1900753224017884e-174,4.2265984691544455e-126,,1.462177897372598e-256,1.0657196450213444e-131,2.1746671052092174e-83,0.0,1.9959430435117058e-95,1.2123509219840103e-07,0.0,2.03821929853015e-08,1.1300863442078882e-21,2.126387699139278e-54,6.159122806115902e-19,4.326371367622001e-23,2.6336298959853165e-271,1.0736841613551749e-218,2.0506938536555386e-08,1.6548943671503455e-164,1.4447461515023248e-34,1.3606160856864328e-19,,1.5083509803570048e-35,1.016304298865313e-59,,2.0847998492863039e-234,0.0,8.432126854850177e-199,0.0,0.0,0.0,0.0,1.9418562988209888e-98,0.0,0.0,6.900358515323209e-213,0.0,0.0,4.704849716326637e-31,1.289486131759371e-05,2.0505709071486844e-58,4.709397687414727e-50,0.0,1.2563095443428127e-137,8.019849219460566e-157,2.2131700635955688e-162,0.0,,0.0,2.963346263166751e-47,3.737539751093147e-263,4.774701917899027e-109,4.088540456896074e-219,1.8391365725693884e-103,1.4574463815288995e-05,,6.0755841569249406e-223,2.408663184462211e-193,0.0,2.9172204193134473e-21
LUN290,1.4555435997249933e-186,0.0,,2.888691878409031e-156,0.0,4.3934501863049416e-116,7.520473180913393e-168,,0.0,0.0,3.4395884964970845e-203,2.3788664907746552e-07,1.0161728249917482e-99,8.556258298673514e-68,,9.997531648565799e-145,2.1325755140754445e-86,1.8863997933669848e-41,0.0,6.060426056719061e-44,0.02354486176071838,0.0,0.04127936949170254,5.00156790096192e-07,1.6576453677012028e-35,3.44814530176926e-14,1.4891850893544085e-07,1.4496397494190317e-191,3.2818544399806994e-144,0.010395797620178907,1.8687208272216913e-93,6.468549574038208e-22,2.6223944305250123e-08,,2.3969112679040576e-15,3.0999703671845645e-28,,4.827401457213249e-132,0.0,1.4951987061464455e-139,0.0,0.0,0.0,0.0,8.893900028784585e-50,1.3848610535169375e-223,0.0,4.25875285395671e-111,5.44869541287486e-194,0.0,3.2595022083198435e-10,0.00034715364377226965,4.124021597076993e-30,1.1448977188917232e-21,0.0,8.707241022820618e-78,3.296664484499554e-89,8.763355709806547e-153,0.0,,9.387934260064388e-287,1.4070954834773538e-12,8.690547689287818e-106,1.1289780249503146e-40,1.7492345771756627e-123,6.019663626831229e-63,0.001369867121555447,,1.2551528958832055e-119,1.8387581089603045e-86,0.0,7.715240836268814e-08
LUN291,1.333822489793997e-30,1.2376308430492243e-41,,1.0138056152617099e-08,0.0,3.2267500593488216e-48,0.0,,0.0,,7.829233007047478e-83,1.4680044234893077e-194,1.1462551607061957e-229,1.1637835222190808e-106,,6.857297304641234e-73,0.0,1.212414898876078e-52,0.0,2.7601344491142893e-53,6.1468513270663e-114,0.0,2.5644549146466586e-190,1.6232725870554237e-236,0.001138575851835329,2.313122274974743e-65,1.7484070968883393e-166,0.0,5.2563833844079985e-25,8.442237908302121e-19,6.715790408543712e-66,1.220140942625809e-53,2.999404956881565e-149,0.0,1.93511303738761e-217,1.7844258057764888e-145,,1.9853303917459423e-58,0.0,6.529258560425608e-267,0.0,0.0,0.0,0.0,3.8343034006921796e-11,1.389275506529693e-48,0.0,0.0,6.188550841503903e-40,0.0,9.840880371743964e-236,5.562616792284925e-115,4.070795857676756e-261,8.087209114939647e-17,0.0,3.311017523348442e-107,9.76979209972766e-13,1.952003311508212e-171,0.0,,0.0,1.8082578219958785e-273,6.244667091067868e-106,1.1155945583578895e-72,1.3223839275549664e-57,3.5946892228053083e-277,6.8993851394872444e-68,,1.1334625819180162e-67,6.626807300331888e-15,2.4980212726367885e-211,7.123218243236648e-218
LUN292,3.198138273864361e-204,3.441135441803807e-247,,4.282182202021374e-117,0.0,5.891331518222115e-81,1.606283749567491e-110,,0.0,0.0,5.146028970401657e-104,0.012800539301734953,5.358509957696431e-78,6.935765382418817e-48,,4.670247677201452e-117,3.152815557934356e-79,4.361699173438599e-25,0.0,1.3695190020911932e-20,0.02983428441214088,0.0,0.07420815158155683,0.13280274560490943,2.0531430268197037e-36,6.728275667718121e-20,0.014658343296462765,5.809003197764642e-280,1.5399705741115514e-119,0.19193198898194785,1.470675213079325e-67,4.609927325418449e-13,3.3484705247197434e-06,,4.282485944638856e-06,7.809108856913694e-13,,1.2842239627482311e-166,0.0,2.060083644761812e-129,0.0,0.0,0.0,0.0,4.105112478566695e-34,9.322755831959078e-202,0.0,2.7744874749358595e-156,2.5562537297055543e-131,0.0,0.005016622732863261,0.06615888423670384,8.51344098530534e-09,2.9255509480750905e-15,0.0,1.836665670202596e-56,1.1960044797054401e-77,1.790112117218208e-206,0.0,,1.1122065569182565e-281,0.0006935776816373317,2.8549622243968055e-112,9.056024334727093e-75,3.243049099301269e-35,1.7976495034224097e-35,7.986281444895704e-05,,6.255574656439341e-105,4.2464749980481515e-64,0.0,0.08300620526783918
LUN293,2.606061712670236e-62,2.9149487281653435e-52,,1.800687245493155e-13,0.0,4.874920797758528e-42,0.0,,0.0,,0.002812680843054483,4.926700087940387e-150,3.398317358463788e-96,9.289295931971403e-56,,1.1132545163750378e-79,0.0,9.939010851016376e-21,0.0,2.947195579102791e-20,1.5071407228158089e-89,0.0,4.178863726164852e-151,3.2630938614584563e-191,0.06852183126551334,4.5987078179065624e-66,6.791527149113984e-139,0.0,7.844562992222877e-38,7.261421847848489e-05,3.783813264712904e-46,8.016503962060675e-26,8.11941289946074e-128,0.0,2.0484079698966135e-185,1.855646500917187e-115,,7.042940538635413e-27,0.0,6.799834738785039e-286,0.0,0.0,0.0,0.0,0.5727309374038086,9.3829723889329e-22,0.0,0.0,5.352976944014676e-43,0.0,1.8794919606677024e-183,6.599133084945914e-127,1.5088691979139946e-221,0.003156689073492234,0.0,7.875365161078625e-36,0.00012462087175009416,2.362831260908225e-114,0.0,,0.0,4.688991438762445e-241,1.5651406426865936e-25,3.2840659762127725e-71,2.2277073114665537e-28,3.466482130695262e-222,3.4517879194989166e-75,,5.639770706140461e-49,1.7003374095572354e-06,4.282461589865032e-77,2.5444397305771757e-158
LUN294,1.1673397770606235e-79,1.0353680868878184e-120,0.0,1.1481788239582514e-48,0.0,1.6031325816289121e-27,8.96890380635964e-168,,0.0,,1.2015770136747545e-47,1.1417715022479576e-24,4.273477315450376e-22,9.379696211572066e-19,,1.593013840082196e-76,4.594891872574614e-163,4.848557296871988e-08,0.0,0.03484982092025268,1.4007056837319294e-15,0.0,1.9321531926357767e-25,6.228812811397407e-32,1.8868693506067373e-20,1.154263625789056e-22,1.2256968367636743e-22,0.0,9.371027353826458e-60,0.16907142967542266,5.673890579556939e-29,6.0278256110515304e-05,4.0468508550147895e-32,,1.321578544670282e-35,2.2994436049623254e-23,,7.00754874353388e-77,0.0,1.4116263294379385e-122,0.0,0.0,0.0,0.0,1.1507268361298886e-13,8.832607385138763e-73,0.0,2.672296215287408e-72,3.0691309487649225e-68,0.0,9.851895011697983e-31,1.001750669728461e-24,1.0396801039589137e-44,0.00188104040584491,0.0,5.965712344728575e-18,2.8351135788480933e-24,7.341481694852982e-111,0.0,,0.0,7.93074833862659e-49,2.3652606484779223e-19,2.059112233624971e-07,1.657865208392779e-07,3.135520732620511e-57,4.945453624493944e-18,,1.4640644363488482e-31,3.817369319658895e-15,2.58016920660664e-138,4.922868933719243e-26
LUN295,2.5927859359477293e-231,0.0,,6.869478943500425e-166,0.0,1.5091460306769515e-104,1.1239103879770647e-128,,0.0,0.0,3.465239046897012e-190,0.0045022294996352585,1.2318841841443643e-106,1.6597602983773767e-61,,9.269930512223608e-151,4.569362512334756e-73,8.866120041367237e-38,0.0,9.815379266985877e-35,0.10232024531120289,0.0,0.5688031988078612,0.036040955980970055,2.3111033456719536e-42,4.66506648557514e-19,0.000100784340577748,0.0,1.7134897352651265e-161,0.32668897154648197,1.2149394926087829e-89,2.8104318647974087e-19,4.391074686133392e-06,,1.9049810565505593e-08,6.610439700353374e-17,,1.1684460570721587e-194,0.0,3.985795194014924e-150,0.0,0.0,0.0,0.0,4.9542338539410074e-49,2.9683849705992504e-227,0.0,2.409750288852428e-136,2.3012906267246417e-199,0.0,0.00013045875417180914,0.020236588625209957,1.3473566722561398e-13,8.08121492443174e-20,0.0,1.1367257218320547e-61,1.6564806654137562e-99,8.983423578140533e-162,0.0,,3.6564476122724235e-259,0.0007515629814334719,9.166941386785295e-122,1.4262107143748719e-74,9.543046232153668e-54,1.880553553576555e-42,0.0024537851890393987,,1.8915734999538857e-127,1.6169996851139373e-84,0.0,0.007510606400896372
LUN296,2.2691944341025216e-262,0.0,,2.1439290387462792e-203,0.0,1.1033724695056555e-165,3.0462261351104606e-210,,0.0,0.0,1.1730715222418947e-142,1.494759072186796e-25,2.9809407647768787e-122,2.0019633093594363e-112,,8.895688008084876e-241,9.347449800826358e-164,1.5512130931886653e-71,0.0,5.780776453779166e-69,3.616618263410571e-08,0.0,4.2701722200675224e-16,2.4411970756585465e-24,9.806937525261597e-54,2.0504688034868273e-13,2.5040815858369662e-24,7.967002385947222e-270,9.76404337258836e-155,1.2776002733800347e-14,1.9303388262704878e-121,1.6442433361718934e-25,9.74965386340012e-13,,6.937401725052513e-38,6.071944066919081e-56,,2.878853540546294e-200,0.0,9.685751557604685e-175,0.0,0.0,0.0,0.0,7.663553798890439e-79,0.0,0.0,1.1006575701426654e-166,3.29373630350992e-289,0.0,2.0258358671291322e-30,0.08276181228854969,3.2999938126302227e-78,1.2739583274982116e-41,0.0,4.479995623175794e-137,2.0630887545585785e-118,1.1033134833838924e-216,0.0,,0.0,1.076749828553538e-50,2.065949199704731e-206,4.820827308441123e-100,2.380482819846668e-183,1.0811374063840759e-100,0.0015151626491093063,,1.4413148753870936e-184,5.940098346152298e-158,0.0,3.532688101907028e-22
LUN297,1.2503884455160927e-226,1.798311167102337e-269,,1.1900494256524688e-120,0.0,2.4933940568239243e-90,7.842943364320321e-91,,0.0,0.0,2.0952763896878536e-90,0.3433193058436936,7.305951080027081e-91,5.37068392437268e-43,,2.814044861869637e-139,1.7277221002266966e-59,2.6952472880268474e-24,0.0,5.008057771993995e-19,0.00010536908292660439,0.0,0.23021316438184755,0.20446396486591265,1.1653561267699884e-43,8.510792389893342e-28,0.0359984902852839,7.273820411074187e-233,1.1376314845920978e-118,0.25512450751579363,4.278383785105073e-63,1.253009595345662e-18,3.4719711539469756e-12,,1.1072598744405477e-06,2.6159329707087445e-10,,5.0772459629668784e-207,0.0,3.201986315212152e-132,0.0,0.0,0.0,0.0,3.296673418468308e-35,6.139717401813891e-171,0.0,2.7071103352264647e-182,1.9709918880418741e-143,0.0,0.0022598305187981984,0.00021460308605264508,1.9858174828285963e-12,7.753258777427971e-16,0.0,6.918830030737526e-41,9.546983416668481e-87,2.9065088792526405e-269,0.0,,1.5161156918711873e-230,2.0965342677549853e-05,9.094329202607216e-123,4.7235614246235735e-101,5.7534582969097775e-27,1.2543984576111904e-26,4.562941701245791e-08,,7.813093745917745e-102,1.7188576903360547e-65,0.0,0.07609608003097691
LUN298,0.0,5.967653888326214e-216,,1.3055996538291922e-150,0.0,4.795786726014613e-177,4.1553218597860555e-71,,0.0,,5.402877670961668e-196,5.443966630168026e-23,3.7221258969236966e-160,8.253592346570397e-85,,8.728583145306791e-143,7.023966613723382e-64,1.2728830399802628e-52,0.0,1.1755996747159592e-43,2.801930213265488e-39,0.0,2.3363173389707073e-23,7.722253519043117e-07,4.082868099232107e-99,1.861118274763765e-80,0.001687521404963607,0.0,6.347771884219308e-224,4.672137536802639e-25,2.043752527319737e-111,3.5082244871637956e-117,1.2643484530997249e-35,,2.3139165757282024e-06,1.50374173041798e-21,0.0,4.303942171389676e-293,0.0,6.514014336066972e-159,0.0,0.0,0.0,0.0,9.81200675648008e-73,2.0570321026468638e-246,0.0,0.0,2.1939441186283247e-151,0.0,1.5858233893002965e-07,7.085033701226013e-14,1.4452059886494913e-25,7.29857128375712e-54,1.1621098941636112e-166,6.044375767673205e-70,4.2148610835227355e-122,2.481586824338187e-251,0.0,,0.0,6.607183262863729e-11,7.989603733663937e-221,0.0,8.95358599049303e-81,3.072929056116151e-28,2.681339683954612e-44,,1.8308199953815871e-149,3.353262790789132e-71,8.650903691021467e-243,0.0029351522688838977
